,cities,geocode
4788,Pingo-d'Água/MG,3150539
4789,Queluz/SP,3541901
4790,Sanclerlândia/GO,5219001
4791,São José do Sul/RS,4318614
4792,Virginópolis/MG,3171808
4793,Barra D'Alcântara/PI,2201176
4794,Brasilândia do Sul/PR,4103370
4795,Campanário/MG,3110806
4796,Carneirinho/MG,3114550
4797,Chuvisca/RS,4305447
4798,Coronel Barros/RS,4305871
4799,Cruzeiro da Fortaleza/MG,3120706
4800,Eldorado/MS,5003751
4801,Flora Rica/SP,3515806
4802,Itapirapuã Paulista/SP,3522653
4803,Lacerdópolis/SC,4209201
4804,Major Sales/RN,2407252
4805,Ouro Verde do Oeste/PR,4117453
4806,Pedregulho/SP,3537008
4807,Pedro Osório/RS,4314209
4808,Perdigão/MG,3149705
4809,Picada Café/RS,4314423
4810,Platina/SP,3539707
4811,Poço Dantas/PB,2512036
4812,Pérola/PR,4118907
4813,Quevedos/RS,4315321
4814,Santa Bárbara de Goiás/GO,5219100
4815,Santa Cruz de Goiás/GO,5219209
4816,Santa Rita do Pardo/MS,5007554
4817,Sebastião Barros/PI,2210623
4818,Sertão Santana/RS,4320552
4819,São Cristóvão do Sul/SC,4216057
4820,São João das Missões/MG,3162450
4821,Areias/SP,3503505
4822,Augusto de Lima/MG,3104809
4823,Brás Pires/MG,3108701
4824,Clementina/SP,3511904
4825,Cocalinho/MT,5103106
4826,Flórida/PR,4108106
4827,Ivatuba/PR,4111605
4828,José da Penha/RN,2406007
4829,Juruaia/MG,3136900
4830,Miguel Leão/PI,2206308
4831,Narandiba/SP,3532207
4832,Porto Amazonas/PR,4120101
4833,Rio dos Cedros/SC,4214706
4834,Riversul/SP,3543501
4835,Santa Rita do Itueto/MG,3159506
4836,Senhora de Oliveira/MG,3166006
4837,Suzanápolis/SP,3552551
4838,Aral Moreira/MS,5001243
4839,Argirita/MG,3104403
4840,Cássia/MG,3115102
4841,Francisco Dumont/MG,3126604
4842,Itarumã/GO,5211305
4843,Jequitaí/MG,3135605
4844,Marabá Paulista/SP,3528700
4845,Mercedes/PR,4115853
4846,Novo Horizonte do Norte/MT,5106273
4847,Palmital/PR,4117800
4848,Ribeirão Claro/PR,4121802
4849,Ribeirãozinho/MT,5107198
4850,Sabáudia/PR,4122701
4851,Santo Antônio das Missões/RS,4317707
4852,Alegria/RS,4300455
4853,Araguaiana/MT,5101001
4854,Cachoeira da Prata/MG,3109600
4855,Chuí/RS,4305439
4856,Córrego Danta/MG,3119807
4857,Datas/MG,3121001
4858,Felixlândia/MG,3125705
4859,Floraí/PR,4107801
4860,Fortaleza de Minas/MG,3126307
4861,Ipiranga/PR,4110508
4862,Itaguari/GO,5210562
4863,Itueta/MG,3134103
4864,Montezuma/MG,3143450
4865,Morro Agudo de Goiás/GO,5213855
4866,Morro do Pilar/MG,3143708
4867,Nacip Raydan/MG,3144201
4868,Novo São Joaquim/MT,5106281
4869,Olímpio Noronha/MG,3145505
4870,Paineiras/MG,3146404
4871,Pains/MG,3146503
4872,Pejuçara/RS,4314308
4873,Reduto/MG,3154150
4874,Reserva do Cabaçal/MT,5107156
4875,Romaria/MG,3156403
4876,Salto do Céu/MT,5107750
4877,Santa Izabel do Oeste/PR,4123808
4878,Santa Maria do Suaçuí/MG,3158201
4879,Santo Antônio do Rio Abaixo/MG,3160504
4880,São Bonifácio/SC,4215901
4881,São Jorge do Ivaí/PR,4125308
4882,São José do Goiabal/MG,3163409
4883,São Miguel das Missões/RS,4319158
4884,Taquaraçu de Minas/MG,3168309
4885,Tiros/MG,3168903
4886,Virgolândia/MG,3171907
4887,Volta Grande/MG,3172103
4888,Aiuruoca/MG,3101201
4889,Alagoa/MG,3101300
4890,Angelândia/MG,3102852
4891,Antônio Prado de Minas/MG,3103108
4892,Aracitaba/MG,3103306
4893,Araponga/MG,3103702
4894,Araçaí/MG,3103207
4895,Araújos/MG,3103900
4896,Areado/MG,3104304
4897,Aricanduva/MG,3104452
4898,Baldim/MG,3105004
4899,Bandeira do Sul/MG,3105301
4900,Berizal/MG,3106655
4901,Bertópolis/MG,3106606
4902,Bias Fortes/MG,3106804
4903,Bom Jesus da Penha/MG,3107604
4904,Bonito de Minas/MG,3108255
4905,Botumirim/MG,3108503
4906,Calmon/SC,4203154
4907,Camacho/MG,3110400
4908,Campo do Meio/MG,3111309
4909,Canaã/MG,3111705
4910,Cantagalo/MG,3112059
4911,Capitão Andrade/MG,3112653
4912,Caputira/MG,3112901
4913,Carmésia/MG,3113800
4914,Carvalhos/MG,3114808
4915,Casa Grande/MG,3114907
4916,Catuti/MG,3115474
4917,Chapada Gaúcha/MG,3116159
4918,Chapada do Norte/MG,3116100
4919,Charrua/RS,4305371
4920,Claro dos Poções/MG,3116506
4921,Coluna/MG,3116803
4922,Comendador Gomes/MG,3116902
4923,Conceição da Aparecida/MG,3117108
4924,Conceição de Ipanema/MG,3117405
4925,Conceição do Pará/MG,3117603
4926,Conquista/MG,3118205
4927,Consolação/MG,3118502
4928,Cordislândia/MG,3119005
4929,Coronel Murta/MG,3119500
4930,Cristiano Otoni/MG,3120409
4931,Cristália/MG,3120300
4932,Desterro do Melo/MG,3121506
4933,Divinolândia de Minas/MG,3122207
4934,Divisópolis/MG,3122454
4935,Dom Viçoso/MG,3122801
4936,Dona Euzébia/MG,3122900
4937,Dores do Turvo/MG,3123304
4938,Fama/MG,3125200
4939,Felisburgo/MG,3125606
4940,Felício dos Santos/MG,3125408
4941,Fernandes Tourinho/MG,3125804
4942,Fortuna de Minas/MG,3126406
4943,Franciscópolis/MG,3126752
4944,Fronteira dos Vales/MG,3127057
4945,Funilândia/MG,3127206
4946,Gameleiras/MG,3127339
4947,Glaucilândia/MG,3127354
4948,Gonçalves/MG,3127404
4949,Grupiara/MG,3127909
4950,Guaraciaba/MG,3128204
4951,Guidoval/MG,3128808
4952,Gurinhatã/MG,3129103
4953,Ibertioga/MG,3129400
4954,Ibitiúra de Minas/MG,3129905
4955,Indaiabira/MG,3130655
4956,Iomerê/SC,4207577
4957,Itacambira/MG,3132008
4958,Itambé do Mato Dentro/MG,3132800
4959,Itutinga/MG,3134509
4960,Jacobina do Piauí/PI,2205151
4961,Jacuí/MG,3134806
4962,Jenipapo de Minas/MG,3135456
4963,Jequeri/MG,3135506
4964,José Raydan/MG,3136553
4965,Juvenília/MG,3136959
4966,Lagoa Grande/MG,3137536
4967,Leandro Ferreira/MG,3138302
4968,Leme do Prado/MG,3138351
4969,Liberdade/MG,3138500
4970,Luislândia/MG,3138682
4971,Marilac/MG,3140100
4972,Marmelópolis/MG,3140407
4973,Mata/RS,4312104
4974,Mato Verde/MG,3141009
4975,Matutina/MG,3141207
4976,Mendes Pimentel/MG,3141504
4977,Mesópolis/SP,3529658
4978,Minduri/MG,3141900
4979,Mirandiba/PE,2609303
4980,Miravânia/MG,3142254
4981,Monjolos/MG,3142502
4982,Monte Belo/MG,3143005
4983,Morada Nova de Minas/MG,3143500
4984,Natalândia/MG,3144375
4985,Oliveira Fortes/MG,3145703
4986,Onça de Pitangui/MG,3145802
4987,Ouro Verde de Minas/MG,3146206
4988,Painel/SC,4211892
4989,Paiva/MG,3146602
4990,Palmópolis/MG,3146750
4991,Passabém/MG,3147501
4992,Patis/MG,3147956
4993,Paula Cândido/MG,3148301
4994,Paulistas/MG,3148400
4995,Pavão/MG,3148509
4996,Pedra Bonita/MG,3148756
4997,Pedra do Anta/MG,3148806
4998,Pedralva/MG,3149101
4999,Pedras de Maria da Cruz/MG,3149150
5000,Pedro Teixeira/MG,3149408
5001,Pequeri/MG,3149507
5002,Pequi/MG,3149606
5003,Peçanha/MG,3148608
5004,Piau/MG,3150109
5005,Piedade de Ponte Nova/MG,3150208
5006,Ponto Chique/MG,3152131
5007,Presidente Bernardes/MG,3153103
5008,Prudente de Morais/MG,3153608
5009,Quartel Geral/MG,3153707
5010,Queluzito/MG,3153806
5011,Relvado/RS,4315453
5012,Ressaquinha/MG,3154408
5013,Rio Branco do Ivaí/PR,4122172
5014,Rio Doce/MG,3155009
5015,Rio Preto/MG,3155900
5016,Rio do Prado/MG,3155108
5017,Ritápolis/MG,3156106
5018,Rochedo de Minas/MG,3156205
5019,Roncador/PR,4122503
5020,Santa Bárbara do Monte Verde/MG,3157278
5021,Santa Cruz de Salinas/MG,3157377
5022,Santa Cruz do Escalvado/MG,3157401
5023,Santa Margarida do Sul/RS,4316972
5024,Santa Rita de Caldas/MG,3159209
5025,Santa Rita de Ibitipoca/MG,3159407
5026,Santa Rita de Minas/MG,3159357
5027,Santana do Garambéu/MG,3158706
5028,Santana do Jacaré/MG,3158805
5029,Santana do Riacho/MG,3159001
5030,Santana dos Montes/MG,3159100
5031,Santo Antônio do Grama/MG,3160108
5032,Santo Antônio do Itambé/MG,3160207
5033,Sapucaí-Mirim/MG,3165404
5034,Sericita/MG,3166303
5035,Seritinga/MG,3166402
5036,Serra Azul de Minas/MG,3166501
5037,Setubinha/MG,3165552
5038,Soledade de Minas/MG,3167806
5039,São Francisco de Sales/MG,3161304
5040,São José da Varginha/MG,3163102
5041,São José do Alegre/MG,3163201
5042,São José do Jacuri/MG,3163508
5043,São João da Varjota/PI,2209955
5044,São João do Pacuí/MG,3162658
5045,São Pedro da União/MG,3163904
5046,São Pedro dos Ferros/MG,3164001
5047,São Sebastião da Bela Vista/MG,3164407
5048,São Sebastião do Rio Verde/MG,3164902
5049,São Tomé das Letras/MG,3165206
5050,Tapiraí/MG,3168200
5051,Tarumirim/MG,3168408
5052,Tavares/RS,4321352
5053,Tocos do Moji/MG,3169059
5054,Três Coroas/RS,4321709
5055,Tumiritinga/MG,3169505
5056,Tuparendi/RS,4322301
5057,Turvolândia/MG,3169802
5058,Umburatiba/MG,3170305
5059,União da Serra/RS,4322350
5060,Vargem Bonita/MG,3170602
5061,Veredinha/MG,3171071
5062,Vermelho Novo/MG,3171154
5063,Veríssimo/MG,3171105
5064,Virgínia/MG,3171709
5065,Água Boa/MG,3100609
5066,Antônio Almeida/PI,2200806
5067,Lucianópolis/SP,3527504
5068,Porto Vitória/PR,4120309
5069,Rafael Fernandes/RN,2410504
5070,São Jorge d'Oeste/PR,4125209
5071,Água Nova/RN,2400406
5072,Alto Horizonte/GO,5200555
5073,Celso Ramos/SC,4204152
5074,Coronel Sapucaia/MS,5003157
5075,Cristianópolis/GO,5206305
5076,Dezesseis de Novembro/RS,4306353
5077,Fazenda Nova/GO,5207600
5078,Jurema/PI,2205532
5079,Nova Esperança do Sudoeste/PR,4116950
5080,Palmelo/GO,5215801
5081,São Félix do Piauí/PI,2209609
5082,São Pedro das Missões/RS,4319364
5083,Tapira/PR,4126900
5084,Arapuã/PR,4101655
5085,Cambira/PR,4103800
5086,Campos Verdes/GO,5204953
5087,Itambé/PR,4111100
5088,Ivorá/RS,4310751
5089,Munhoz de Melo/PR,4116307
5090,Nova Tebas/PR,4117271
5091,Oscar Bressane/SP,3534500
5092,Ourizona/PR,4117404
5093,Paquetá/PI,2207553
5094,Princesa/SC,4214151
5095,Riacho de Santana/RN,2410801
5096,Sandovalina/SP,3545506
5097,Santa Cruz dos Milagres/PI,2209153
5098,Santo Expedito do Sul/RS,4317954
5099,São Domingos/PB,2513968
5100,São Jerônimo da Serra/PR,4124707
5101,São Miguel do Fidalgo/PI,2210391
5102,Teresina de Goiás/GO,5221080
5103,Tesouro/MT,5108105
5104,Vila Propício/GO,5222302
5105,Fortaleza dos Valos/RS,4308458
5106,Iporanga/SP,3521200
5107,Nossa Senhora das Graças/PR,4116406
5108,Perobal/PR,4118857
5109,Pinhalão/PR,4119202
5110,Rio Quente/GO,5218789
5111,São Jorge do Patrocínio/PR,4125357
5112,São Pedro do Butiá/RS,4319372
5113,Vitor Meireles/SC,4219358
5114,Barra do Guarita/RS,4301859
5115,Boqueirão do Leão/RS,4302451
5116,Campina das Missões/RS,4303707
5117,Conceição do Canindé/PI,2202802
5118,Figueirão/MS,5003900
5119,Orindiúva/SP,3534203
5120,Santo Antônio do Paraíso/PR,4124301
5121,São João do Polêsine/RS,4318432
5122,São Pedro do Ivaí/PR,4125803
5123,Tamboril do Piauí/PI,2210953
5124,Witmarsum/SC,4219408
5125,Aroeiras do Itaim/PI,2200954
5126,Barão do Triunfo/RS,4301750
5127,Canitar/SP,3510153
5128,Heitoraí/GO,5209606
5129,Nantes/SP,3532157
5130,Nova Laranjeiras/PR,4117057
5131,Ouro Verde/SP,3534807
5132,Riozinho/RS,4315750
5133,Sebastião Leal/PI,2210631
5134,Sobradinho/RS,4320701
5135,Araguainha/MT,5101209
5136,Barra do Jacaré/PR,4102703
5137,Belmonte/SC,4202156
5138,Brejo do Piauí/PI,2201988
5139,Cerro Grande/RS,4305157
5140,Frei Rogério/SC,4205555
5141,Ibiam/SC,4206751
5142,Mambaí/GO,5212709
5143,Nioaque/MS,5005806
5144,Nova Cantu/PR,4116802
5145,Nova Santa Rosa/PR,4117222
5146,Novo Itacolomi/PR,4117297
5147,Pirapó/RS,4314555
5148,Taquaruçu do Sul/RS,4321329
5149,Farol/PR,4107553
5150,Japorã/MS,5004809
5151,Pedro Gomes/MS,5006408
5152,Rubinéia/SP,3544509
5153,Sete Quedas/MS,5007703
5154,Formosa do Sul/SC,4205431
5155,Fênix/PR,4107702
5156,Guarinos/GO,5209457
5157,Honório Serpa/PR,4109658
5158,Itapuca/RS,4310579
5159,Planalto da Serra/MT,5106455
5160,Segredo/RS,4320263
5161,Sulina/PR,4126652
5162,São Braz do Piauí/PI,2209559
5163,Uirapuru/GO,5221577
5164,Uniflor/PR,4128302
5165,Anaurilândia/MS,5000807
5166,Arambaré/RS,4300851
5167,Cachoeira de Goiás/GO,5204201
5168,Dona Francisca/RS,4306700
5169,Mairipotaba/GO,5212600
5170,Muitos Capões/RS,4312617
5171,Pongaí/SP,3540101
5172,Simolândia/GO,5220686
5173,São José dos Ausentes/RS,4318622
5174,Torixoréu/MT,5108204
5175,Vista Alegre/RS,4323507
5176,Xambrê/PR,4128807
5177,Ariranha do Ivaí/PR,4101853
5178,Baliza/GO,5203104
5179,Boa Esperança do Iguaçu/PR,4103024
5180,Boa Ventura de São Roque/PR,4103040
5181,Bom Sucesso do Sul/PR,4103222
5182,Campina do Simão/PR,4103958
5183,Capivari do Sul/RS,4304671
5184,Capão Alto/SC,4203253
5185,Diorama/GO,5207105
5186,Doutor Ulysses/PR,4128633
5187,Erval Seco/RS,4307302
5188,Esperança Nova/PR,4107520
5189,Flor da Serra do Sul/PR,4107850
5190,Godoy Moreira/PR,4108551
5191,Grandes Rios/PR,4108700
5192,Ipiranga do Sul/RS,4310462
5193,Irineópolis/SC,4207908
5194,Laranjal/PR,4113254
5195,Linha Nova/RS,4311643
5196,Mato Rico/PR,4115739
5197,Miraselva/PR,4116000
5198,Nova Santa Bárbara/PR,4117214
5199,Pitangueiras/PR,4119657
5200,Porto Rico/PR,4120200
5201,Rio Bom/PR,4122107
5202,Rosário do Ivaí/PR,4122651
5203,Santa Maria do Oeste/PR,4123857
5204,São Carlos do Ivaí/PR,4124608
5205,São Pedro do Paraná/PR,4125902
5206,Tunas do Paraná/PR,4127882
5207,Ventania/PR,4128534
5208,Campo Belo do Sul/SC,4203402
5209,Dois Irmãos do Buriti/MS,5003488
5210,Guaribas/PI,2204550
5211,Mampituba/RS,4311734
5212,Turuçu/RS,4322327
5213,Antônio João/MS,5000906
5214,Arroio do Tigre/RS,4301206
5215,Campos Borges/RS,4304101
5216,Eliseu Martins/PI,2203602
5217,Jaraguari/MS,5004908
5218,Piacatu/SP,3537701
5219,Santa Rita d'Oeste/SP,3547403
5220,Carlinda/MT,5102793
5221,Glória D'Oeste/MT,5103957
5222,Porto Alegre do Piauí/PI,2208551
5223,Bandeirante/SC,4202081
5224,Bela Vista da Caroba/PR,4102752
5225,Santa Mercedes/SP,3547106
5226,Taquaral de Goiás/GO,5221007
5227,Carlos Gomes/RS,4304853
5228,Formoso/GO,5208103
5229,Moiporá/GO,5213400
5230,Arenópolis/GO,5202353
5231,Bom Sucesso de Itararé/SP,3507159
5232,Cristal/RS,4306056
5233,Jeriquara/SP,3525409
5234,Monte Horebe/PB,2509602
5235,Nova Independência/SP,3533205
5236,Boa Vista do Incra/RS,4302238
5237,Palestina de Goiás/GO,5215652
5238,Pedra Branca/PB,2511004
5239,Poço de José de Moura/PB,2512077
5240,Santo Antônio do Planalto/RS,4317756
5241,São Nicolau/RS,4319208
5242,Vicente Dutra/RS,4323101
5243,Aceguá/RS,4300034
5244,Morro Redondo/RS,4312450
5245,Presidente Nereu/SC,4214102
5246,Silveira Martins/RS,4320651
5247,Dilermando de Aguiar/RS,4306379
5248,Herval/RS,4307104
5249,Macieira/SC,4210050
5250,Boa Vista do Cadeado/RS,4302220
5251,Nova Canaã Paulista/SP,3532843
5252,Sentinela do Sul/RS,4320354
5253,Bom Jesus do Oeste/SC,4202578
5254,Maçambará/RS,4311718
5255,Novo Horizonte/SC,4211652
5256,Barra do Quaraí/RS,4301875
5257,Francisco Macedo/PI,2204154
5258,Herveiras/RS,4309571
5259,Novo Cabrais/RS,4313391
5260,Passa Sete/RS,4314068
5261,Água Limpa/GO,5200209
5262,Bonópolis/GO,5203575
5263,Bozano/RS,4302584
5264,Cerro Negro/SC,4204178
5265,Capão Bonito do Sul/RS,4304622
5266,Almirante Tamandaré do Sul/RS,4300471
5267,Cerro Branco/RS,4305132
5268,Boa Vista do Buricá/RS,4302204
5269,Lagoinha/SP,3526308
5270,Santana da Boa Vista/RS,4317004
5271,Sinimbu/RS,4320677
5272,Vale do Sol/RS,4322533
5273,Davinópolis/GO,5206909
5274,Riacho Frio/PI,2208858
5275,Cruzália/SP,3513306
5276,Salvador das Missões/RS,4316477
5277,Cristalândia do Piauí/PI,2203008
5278,Jari/RS,4311130
5279,Marzagão/GO,5212907
5280,Matos Costa/SC,4210704
5281,Pilar de Goiás/GO,5216908
5282,Senador Salgado Filho/RS,4320321
5283,Ibarama/RS,4309753
5284,Campinaçu/GO,5204656
5285,Damianópolis/GO,5206701
5286,Jacuizinho/RS,4310876
5287,São José do Barreiro/SP,3549607
5288,Toropi/RS,4321493
5289,Trombas/GO,5221452
5290,João Costa/PI,2205359
5291,Pinhal Grande/RS,4314472
5292,Florínea/SP,3516101
5293,Jardim do Mulato/PI,2205250
5294,Augusto Pestana/RS,4301503
5295,Nova Roma/GO,5214903
5296,Alto Alegre/RS,4300554
5297,Ilópolis/RS,4310306
5298,Arco-Íris/SP,3503356
5299,Lagoa dos Três Cantos/RS,4311270
5300,Porto Lucena/RS,4315008
5301,Urupema/SC,4218954
5302,Amaral Ferrador/RS,4300638
5303,Rolador/RS,4315958
5304,Ribeirão Corrente/SP,3543105
5305,Porto Vera Cruz/RS,4315073
5306,Arroio do Padre/RS,4301073
5307,Putinga/RS,4315206
5308,Arraial/PI,2201002
5309,Tupanci do Sul/RS,4322186
5310,Pinhal da Serra/RS,4314464
5311,São Domingos/GO,5219803
5312,Lagoa Bonita do Sul/RS,4311239
5313,Canavieira/PI,2202251
5314,Nova Esperança do Sul/RS,4313037
5315,Sete de Setembro/RS,4320578
5316,Sítio d'Abadia/GO,5220702
5317,Garruchos/RS,4308656
5318,Novo Tiradentes/RS,4313441
5319,Pedras Altas/RS,4314175
5320,Estrela Velha/RS,4307815
5321,Coqueiro Baixo/RS,4305835
